Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
12:28:27,2022-11-10,3758118046,2487128589,2786.04,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
12:50:11,2022-11-10,1954885582,5748489103,984.88,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
15:09:54,2022-11-10,1446646036,5748489103,5011.55,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
15:26:06,2022-11-10,2482785525,235369969,12807.61,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:49:46,2022-11-10,510130433,5748489103,3615.19,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
16:15:25,2022-11-10,927895922,2318673,18046.65,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Plus_Mutual
16:39:28,2022-11-10,1681811645,6934577853,2037.71,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
17:00:34,2022-11-10,1954885582,5748489103,765.09,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
17:53:57,2022-11-10,852237169,5748489103,12396.09,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
18:33:16,2022-11-10,6219666393,3405828628,151.56,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
18:47:26,2022-11-10,7909213375,5748489103,12809.75,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
20:08:21,2022-11-10,7401327478,9795933152,11721.89,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
20:33:30,2022-11-10,5748489103,1446646036,2265.97,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
21:23:59,2022-11-10,9406777047,3758118046,3557.64,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
21:34:08,2022-11-10,9021009219,2947580363,1211.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
21:50:44,2022-11-10,3758118046,6686003020,1125.86,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
22:31:57,2022-11-10,2482785525,1429079625,366.45,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:09:47,2022-11-10,1681811645,9895225119,157.05,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
03:43:55,2022-11-11,3758118046,7002077089,598.32,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
08:03:46,2022-11-11,2487128589,3758118046,753.37,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
09:52:17,2022-11-11,8501920513,3088684435,582.94,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
10:00:42,2022-11-11,3758118046,290208168,1813.61,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
14:16:54,2022-11-11,3758118046,5543970881,1676.59,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
14:33:22,2022-11-11,6670277228,3758118046,4064.0,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
15:08:12,2022-11-11,9021009219,2947580363,1300.0,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:27:41,2022-11-11,927895922,4165742100,1356.49,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
16:21:17,2022-11-11,8688804649,988008298,1213.34,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
18:17:35,2022-11-11,9021009219,6601053976,5280.19,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
19:10:57,2022-11-11,3919105611,4571220545,10864.6,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
19:52:39,2022-11-11,927895922,494325369,4729.12,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
19:54:03,2022-11-11,8501920513,6186266461,1695.75,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
20:21:07,2022-11-11,290208168,3758118046,7696.77,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
20:51:49,2022-11-11,4768708377,8501920513,2717.34,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
21:01:43,2022-11-11,8501920513,4768708377,1280.17,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
22:18:04,2022-11-11,4316483340,8527921608,1392.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:53:33,2022-11-11,5404248534,6644790956,5302.63,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
23:18:36,2022-11-11,852237169,5748489103,9327.93,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
02:10:12,2022-11-12,2369776263,9092993930,13656.62,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:23:22,2022-11-12,8501920513,9023752117,9057.17,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Group
08:37:08,2022-11-12,3758118046,1792602773,681.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
08:37:34,2022-11-12,4316483340,5843939044,4645.6,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:47:45,2022-11-12,6686003020,3758118046,10404.34,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
08:54:55,2022-11-12,4316483340,680117950,142.42,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:19:35,2022-11-12,927895922,4021756258,3164.42,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:21:25,2022-11-12,8501920513,3158555257,879.87,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
11:24:04,2022-11-12,927895922,4590371118,138.11,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:29:19,2022-11-12,3758118046,4488998846,5995.12,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
11:41:40,2022-11-12,1235292621,8501920513,1805.91,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
11:51:58,2022-11-12,6670277228,3758118046,4087.67,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
12:13:42,2022-11-12,377669591,3758118046,8251.22,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
13:31:38,2022-11-12,383512151,5748489103,10373.18,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
15:29:27,2022-11-12,988008298,6070623438,4231.86,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
18:12:24,2022-11-12,3758118046,1792602773,772.7,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
18:54:01,2022-11-12,8501920513,8902749042,2326.67,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
20:49:55,2022-11-12,8501920513,3158555257,926.52,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
21:26:24,2022-11-12,4316483340,8527921608,1128.8,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:34:44,2022-11-12,9390422869,6644790956,5329.44,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
22:42:04,2022-11-12,3158555257,8501920513,1152.87,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
22:56:33,2022-11-12,3758118046,2487128589,1896.85,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
22:57:33,2022-11-12,9021009219,2947580363,891.8,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:16:38,2022-11-12,5748489103,1446646036,1428.01,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
23:43:58,2022-11-12,9021009219,7334441439,1852.51,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
02:51:00,2022-11-13,5748489103,7909213375,3743.54,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
08:20:01,2022-11-13,1681811645,3901550978,4696.06,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
09:15:17,2022-11-13,3919105611,3810784684,899.56,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
09:31:24,2022-11-13,2758469152,9208356206,2546.05,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
09:58:56,2022-11-13,2482785525,2838355094,525.4,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:50:18,2022-11-13,3758118046,141672454,4244.25,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
11:21:20,2022-11-13,927895922,4811364308,27694.69,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
12:27:12,2022-11-13,9021009219,7921731940,1738.3,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:05:00,2022-11-13,5748489103,1954885582,1401.42,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
13:36:18,2022-11-13,1681811645,3901550978,10567.62,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
14:06:39,2022-11-13,9021009219,2947580363,963.36,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:36:50,2022-11-13,4316483340,2987787745,649.84,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
17:00:56,2022-11-13,3758118046,3314294630,3194.12,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
18:01:39,2022-11-13,4922050844,8501920513,1794.87,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
18:09:09,2022-11-13,4316483340,7937837411,2060.69,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
19:05:04,2022-11-13,2482785525,5208362687,3718.69,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
19:10:26,2022-11-13,141672454,3758118046,10970.15,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
19:42:54,2022-11-13,8538447147,6644790956,5748.93,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
21:15:47,2022-11-13,3758118046,6686003020,800.33,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
21:44:23,2022-11-13,4316483340,7701392592,2024.15,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
21:58:31,2022-11-13,2482785525,2838355094,930.85,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
22:43:05,2022-11-13,3758118046,377669591,3000.82,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
22:44:51,2022-11-13,4675771219,380409849,747.81,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
23:03:05,2022-11-13,2487128589,3758118046,695.6,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
01:15:03,2022-11-14,9701096790,7951108994,13636.54,Albanian lek,UK pounds,Albania,UK,Cross-border,0,Normal_Mutual
01:55:18,2022-11-14,1047163356,7951108994,12789.73,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
02:59:32,2022-11-14,1241914498,7951108994,8731.86,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
03:08:33,2022-11-14,3758118046,7002077089,559.84,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
04:45:46,2022-11-14,1241914498,7951108994,8687.23,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
04:53:03,2022-11-14,6686003020,3758118046,7270.9,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
07:00:25,2022-11-14,2512754773,7951108994,6024.06,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
07:00:37,2022-11-14,1681811645,9216601881,280.73,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
07:06:43,2022-11-14,8603453139,7951108994,17722.67,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
07:14:02,2022-11-14,1446646036,5748489103,6176.47,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
07:26:37,2022-11-14,9973501734,7951108994,20370.81,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:08:20,2022-11-14,3690692358,7951108994,5565.64,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:14:00,2022-11-14,2758469152,1862283060,12779.49,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:16:34,2022-11-14,4503104669,7951108994,5930.82,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:20:45,2022-11-14,8537656020,7951108994,20471.49,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
08:24:25,2022-11-14,3690692358,7951108994,5560.03,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
08:26:26,2022-11-14,2512754773,7951108994,5999.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:39:47,2022-11-14,3690692358,7951108994,5573.85,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:47:15,2022-11-14,8603453139,7951108994,17607.14,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
08:51:05,2022-11-14,2512754773,7951108994,5945.02,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:55:54,2022-11-14,8603453139,7951108994,17705.54,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
08:55:57,2022-11-14,1047163356,7951108994,12682.68,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
09:01:25,2022-11-14,1241914498,7951108994,8747.46,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
09:01:26,2022-11-14,3690692358,7951108994,5577.58,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
09:09:35,2022-11-14,4503104669,7951108994,5841.39,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
09:13:20,2022-11-14,1241914498,7951108994,8658.02,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
09:29:33,2022-11-14,2512754773,7951108994,6045.42,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:14:52,2022-11-14,8537656020,7951108994,20348.75,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
